eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
201206290013,2012,6,29,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Dhand,33.183333,71.65,1,1,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Frontier Corps (FC),Naway Dhand Checkpost,153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,30,0,0,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,3,0,3,3,0,0,0,,,,0,,,,,,,,,,,,,,,,"2012.\"","\"\"\"Forces kill six militants in Hangu","\"\" Daily The Post",June 30,"2012.\"","\"\"\"Forces repulse attack"
201206290026,2012,6,29,,0,,167,Russia,9,Eastern Europe,Ingushetia,Psedakh,43.465334,44.569526,1,0,Malgobek District,1,1,1,0,,,1,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Russian Police,District Inspector,167,Russia,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,"2012.\"",,,START Primary Collection,-9,-9
201011100022,2010,11,10,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1,0,"The attack took place in the Karrada neighborhood of Baghdad city, Baghdad province, Iraq.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,69,Religion Identified,,Christian civilians,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,2,0,0,4,0,0,1,3,Minor (likely < $1 million),,0,,,,,,,,,,,,,,,,November 10,2010,"http://news.xinhuanet.com/english2010/world/2010-11/10/c_13600324.htm.\"","\"Voice of Iraq, \"\"Urgent: Three Killed",25 Injured in 12 Attacks on Baghdad Christians,"\"\" http://en.aswataliraq.info/?p=138806 (November 10"
201011160007,2010,11,16,,0,,4,Afghanistan,6,South Asia,Kunduz,Khanabad,36.681449,69.114905,1,0,"The attack occurred in a cemetery in district of Khan Abad in Konduz, Afghanistan.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Afghan Government,A mayor was targeted in the attack.,4,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,2,0,0,4,0,0,0,,,,0,,,,,,,,,,,,,,,,"\"Khaleej Times, \"\"Afghan Pool Candidate Killed During Holiday Prayers","\"\" Reuters",http://www.khaleejtimes.com/displayarticle.asp?xfile=data/international/2010/November/international_November780.xml&section=international&col= (November 16,"2010).\"",,ISVG
201011190003,2010,11,19,,0,,167,Russia,9,Eastern Europe,Dagestan,Kaspiysk,42.883333,47.633333,1,0,"The attack took place near a polytechnic college in Kaspiisk, Dagestan, Russia.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,8,Educational Institution,49,School/University/Educational Building,,A polytechnic college was targeted in the attack.,167,Russia,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,28,Dynamite/TNT,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,2010,"http://www.itar-tass.com/eng/level2.html?NewsID=15699393&PageNum=2.\"","\"Itar Tass News Agency, \"\"Bomb Found near College in Dagestan's Kaspiisk","\"\" LexisNexis Academic",Itar Tass News Agency,November 19
201011250004,2010,11,25,,0,,167,Russia,9,Eastern Europe,Dagestan,Kayakentsky (District),42.363456,47.891077,3,0,"The attack occurred in an unknown area of Kayakentskiy, Dagestan, Russia.",1,1,1,0,,,0,0,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,,A police official was targeted in the attack.,167,Russia,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,7,Grenade,,,,,,,,,,,,,0,0,0,1,0,0,1,3,Minor (likely < $1 million),,0,,,,,,,,,,,,,,,,BBC Monitoring Former Soviet Union,November 26,"2010.\"",,ISVG,-9
201012040001,2010,12,4,,0,,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,1,0,"At a railway in Karachi, Pakistan.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,,A railway track,153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,0,,,,,,,,,,,,,,,,"2010).\"","Dawn, �Low Intensity Blast Hits Thar Express; No Casualties,� Dawn, December 4, 2010, http://www.dawn.com/2010/12/04/low-intensity-blast-hits-thar-express-no-casualties.html.",,ISVG,-9,-9
201012160004,2010,12,16,,1,1/16/2011,92,India,6,South Asia,Meghalaya,Williamnagar,25.500247,90.605023,1,0,"The attack took place at a coal depot in Warima, South Garo Hills, Meghalaya, India.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,10,Mining,,"A coal exporter, identified as Rimudu Sutnga, was targeted in the attack.",92,India,,,,,,,,,,,,,,,,,Garo National Liberation Army,,,,,,1,,,0,2,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,1,1,0,,31,,,-9,,,,,,2,Hostage(s) released by perpetrators,1,"2011).\"","\"Indo-Asian News Service, \"\"Coal Exporter Abducted in Meghalaya","\"\" LexisNexis Academic",Hindustan Times,December 17,"2010.\""
201012240012,2010,12,24,,0,,92,India,6,South Asia,Jharkhand,Godda,24.825521,87.213518,1,0,"The attack took place in Godda district of Jharkhand, India.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Central Reserve Police Force,Central Reserve Police Force troopers,92,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,-99,0,0,,,,,,,,,,6,Explosives,8,Landmine,,,,,,,,,,,,,2,0,0,0,0,0,-9,,,,0,,,,,,,,,,,,,,,,"2010).\"","Trend Daily News, �Nine Killed in Maoist Violence in Eastern India,� LexisNexis Academic, Hindu, December 25, 2010.",,ISVG,0,0
201102090010,2011,2,9,,0,,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.417122,70.449593,1,0,"The attack took place at a university in Jalalabad, Nangarhar, Afghanistan.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49,School/University/Educational Building,Jamiyat�al-Uloom�al-Islamiya University,A university was targeted in the attack.,4,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,0,,,,,,,,,,,,,,,,2011,"http://www.bbc.co.uk/news/world-south-asia-12404808.\"","\"Jon Boone Kabul, \"\"Taliban Bomb Targets Moderate Islamic University","\"\" LexisNexis Academic",Guardian,February 10
201103100006,2011,3,10,,0,,167,Russia,9,Eastern Europe,Dagestan,Buynaksk,42.798771,47.108715,1,0,"The attack took place at a grocery store in Buinaksk, Dagestan Russia was targeted.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,7,Retail/Grocery/Bakery,Ideal Grocery Store,The Ideal Grocery Store,167,Russia,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,0,,,,,,,,,,,,,,,,,,,RUS,,4d7dcb152
201103150013,2011,3,15,,0,,93,Indonesia,5,Southeast Asia,Jakarta,Jakarta,-6.208821,106.846046,1,0,"The attempted bombing attack took place at the residence of Indonesian rock musician Ahmad Dhani in Jakarta, Indonesia.",which was discovered to contain ammonium chlorate,preventing any casualties or property damage from taking place. According to police,based on the materials used in the packages,the assailants aimed to instill fear and cause injuries,not cause deaths. No group claimed responsibility for the attack,but authorities suspected Jamaah Islamiyah (JI) militants were responsible. After examining the design of one of the devices,"police detectives named a bomb-maker known as Upik Lawang as their prime suspect.\"",1,1,1,0,,,1,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,,"Ahmad Dhani, an Indonesian rock musician,",93,Indonesia,,,,,,,,,,,,,,,,Jemaah Islamiya (JI),,,,0,,"According to police, based on the materials used in the packages, the assailants aimed to instill fear and cause injuries, not cause deaths.",1,,,0,-99,0,0,,,,,,,,,,6,Explosives,9,Letter Bomb,,,,,,0,,,0,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,"Straits Times, �Fourth Book Bomb Discovered in Indonesia,� Agence France Presse, March 17, 2011, http://www.straitstimes.com/BreakingNews/SEAsia/Story/STIStory_646156.html.","Jane�s Intelligence, �Mail Bomb Targets Indonesian Singer,� Terrorism Watch Report, BBC, March 17, 2011."
201103190009,2011,3,19,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Muqdadiyah,33.953167,44.921906,1,0,"The attack took place outside the house of a police officer in Al Muqdadiyah, Diyala, Iraq.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Iraqi Police Service (IPS),An off duty policeman,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,1,0,0,0,0,0,-9,,,,0,,,,,,,,,,,,,,,,March 19,2011,"http://news.xinhuanet.com/english2010/world/2011-03/19/c_13787715.htm.\"","\"Xinhua News Agency, \"\"Three Soldiers Killed",23 People Wounded in Baghdad,"\"\" Xinhua News Agency"
201103190013,2011,3,19,,0,,153,Pakistan,6,South Asia,Balochistan,Mach,29.855375,67.339928,1,0,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,Quetta Electricity Supply Company (QESCO),An electricity tower of 220-Kilovolts,153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,0,,,,,,,,,,,,,,,,"2011).\"","Daily Times, �Fifteen Balochistan Districts Without Power as Two Pylons Blown up,� Daily Times, March 20, 2011, http://www.dailytimes.com.pk/default.asp?page=2011\\03\\20\\story_20-3-2011_pg7_7.","Right Vision News, �Pakistan: 15 Districts of Balochistan Without Electricity as Two Power Pylons Blown up,� LexisNexis Academic, Hindustan Times, March 20, 2011.",ISVG,-9,-9
201103280021,2011,3,28,,0,,205,Thailand,5,Southeast Asia,Yala,Bannang Sata,6.242807,101.297953,3,0,"The attack took place in Bannang Sata, Yala, Thailand.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,1,Business,9,Farm/Ranch,,A rubber tapper,205,Thailand,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,2,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,,http://www.ethailand.com/news/old-man-shot-wounded-in-yala-110295.html (March 28,"2011).\"",,ISVG,-9,-9
201104260025,2011,4,26,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,"The attack took place in the al-Jadeeda neighborhood in Mosul, Ninawa, Iraq.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Iraqi Police Service (IPS),The police officer,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,1,0,0,0,0,0,-9,,,,0,,,,,,,,,,,,,,,,April 27,"2011.\"","\"Voice of Iraq, \"\"Gunmen Kill Cop in Mosul","\"\" http://en.aswataliraq.info/Default1.aspx?page=article_page&id=142196&l=1 (April 26","2011).\"",
201105080011,2011,5,8,,0,,92,India,6,South Asia,Chhattisgarh,Dantewada,18.9,81.35,1,0,The attack took place in Dantewada.,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,20,Unknown,,,,The specific target of this attack is unknown.,92,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,-99,0,0,,,,,,,,,,6,Explosives,8,Landmine,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,0,,,,,,,,,,,,,,,,"2011).\"","Indian Express, �Cop Killed in Bastar Bypoll Violence,� LexisNexis Academic, Indian Express, May 8, 2011.","\"Press Trust of India, �Polling Begins in Bastar amidst Encounter; Landmine Blasts,\"\" LexisNexis Academic",Press Trust of India,May 8,"2011.\""
201105150011,2011,5,15,,0,,92,India,6,South Asia,Jharkhand,Morangi,23.923367,85.388533,1,0,The attack took place in Morangi around 13 kilometers from Hazaribagh.,1,1,1,0,,,0,1,0,2,Armed Assault,7,Facility/Infrastructure Attack,2,Armed Assault,1,Business,12,Construction,GR Infraprojects Limited,Vehicles of the GR Infraprojects Limited (GRIL) private road construction company,92,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,1,,,0,250,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,5,Firearms,5,Unknown Gun Type,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,0,,,,,,,,,,,,,,,,May 15,"2011.\"","Vishvendu Jaipuriar, �Rebels Scorch NH-33 Project,� LexisNexis Academic, Telegraph, May 16, 2011.",ISVG,0,0
201106030003,2011,6,3,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,1,0,"The attack took place at a hospital in Tikrit, Salah ad Din, Iraq.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,1,Business,6,Medical/Pharmaceutical,Tikrit Teaching Hospital,A hospital,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,1,0,0,,,,,,,,,,6,Explosives,13,Suicide (carried bodily by human being),,,,,,,,,,,,,5,0,1,3,0,0,1,4,Unknown,,0,,,,,,,,,,,,,,,,"2011).\"","\"Xinhua News Agency, \"\"Suicide Bomb Kills Seventeen in Tikrit Hospital",Second Explosion Feared,"\"\" Xinhua News Agency",June 4,2011
201106070002,2011,6,7,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1,0,"The attack occurred in Baghdad city, Baghdad province, Iraq.",1,1,1,1,1,Insurgency/Guerilla Action,0,0,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Iraqi Police Service (IPS),A police commander,95,Iraq,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,,The police commander's wife and son were targeted.,95,Iraq,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,2,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,,June 8,"2011.\"","\"Voice of Iraq, \"\"One Killed",Five Injured in Baghdad,"\"\" http://en.aswataliraq.info/Default1.aspx?page=article_page&id=143016&l=1 (June 7","2011).\""
201106260009,2011,6,26,,0,,4,Afghanistan,6,South Asia,Ghazni,Khwaja Umari,33.691667,68.4025,2,0,"The attack took place in the Khwaja Umari district of Ghazni, Afghanistan.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Khwaja Umari District Government,A district chief,4,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,0,0,0,7,0,0,1,3,Minor (likely < $1 million),,0,,,,,,,,,,,,,,,,June 26,2011,"http://www.trust.org/alertnet/news/factbox-security-developments-in-afghanistan-june-26/.\"","\"Afghan Islamic Press, \"\"Former District Chief among Seven Injured in Ghazni Blast","\"\" World News Connection",Afghan Islamic Press
201106290008,2011,6,29,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1,0,"The attack occurred in the Diala area of southeastern Baghdad, Iraq.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Iraqi Ministry of Sciences & Technology,An employee of the Ministry of Sciences & Technology,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,29,Sticky Bomb,,,,,,,,,,,,,1,0,0,1,0,0,1,3,Minor (likely < $1 million),,0,,,,,,,,,,,,,,,,"2011).\"","\"Margaret Griffis, \"\"Thursday: Three U.S. Soldiers",Three Iraqis Killed; 12 Iraqis Wounded,"\"\" LexisNexis Academic",Antiwar,June 30
201107210013,2011,7,21,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Shalobar,33.930756,71.442161,1,0,"At the primary school for girls in Shalobar in Khyber district, Federally Administered Tribal Areas, Pakistan.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49,School/University/Educational Building,,The primary school for girls in Shalobar was targeted in the attack.,153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,0,,,,,,,,,,,,,,,,"Right Vision News, �Pakistan: Schools, Bridges Destroyed in Khyber,� LexisNexis Academic, Hindustan Times, July 23, 2011.",,ISVG,-9,-9,0
201107240010,2011,7,24,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Karma,33.403057,43.911865,1,0,"The attack took place at a house in Garma, Al Anbar, Iraq.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,1,Business,,,,An assistant doctor,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,1,0,0,0,0,0,-9,,,,0,,,,,,,,,,,,,,,,"2011).\"","\"Margaret Griffis, \"\"Sunday: Six Iraqis Killed",14 Wounded,"\"\" LexisNexis Academic",Antiwar,July 24
201108010011,2011,8,1,,0,,93,Indonesia,5,Southeast Asia,Papua,Abepura,-2.662539,140.699787,1,1,"The attack took place on a passenger bus near Nafri village in Abepura, Papua, Indonesia.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,,Civilians,93,Indonesia,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,4,0,0,7,0,0,-9,,,,0,,,,,,,,,,,,,,,,ISVG,-9,-9,0,-9,
201109220001,2011,9,22,,0,,167,Russia,9,Eastern Europe,Dagestan,Makhachkala,42.98542,47.450668,1,0,"The attack occurred on Yermoshkin Street in Makhachkala, Dagestan, Russia.",1,1,1,0,,,1,1,1,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Makhachkala Law Enforcement,First responders,167,Russia,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,2,0,0,,,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,3,0,2,61,0,0,1,4,Unknown,,0,,,,,,,,,,,,,,,,Agence France Presse,September 22,"2011.\"","\"Itar Tass News Agency, \"\"Terror Act Committed",District Police Officer Attacked in Dagestan,"\"\" LexisNexis Academic"
201109230003,2011,9,23,,0,,92,India,6,South Asia,Manipur,Thoubal,24.644924,93.99929,1,0,"The specific location was at a private residence in Wangjing Bazar in Thoubal, Manipur, India.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,,Civilians,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,7,Grenade,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,"Sangai Express, �Bomb Attack,� Press Trust of India, September 22, 2011, http://thesangaiexpress.manipur.us/2011/09/23/sangai-express-news.php%3Fnewsid=9111.html.",,ISVG,-9,-9,0
201109290004,2011,9,29,,0,,147,Nigeria,11,Sub-Saharan Africa,Niger,Suleja,9.18531,7.178771,1,0,"At a house in the Zuba area of Suleja, Niger, Nigeria.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,,A beer distributor and his wife,147,Nigeria,,,,,,,,,,,,,,,,,Boko Haram,,,,,,1,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,October 3,2011,"http://dailytrust.com.ng/index.php?option=com_content&view=article&id=35284:as-gunmen-kill-beer-distributor-wife-at-zuba&catid=4:city-news&Itemid=4.\"",,,ISVG
201110100017,2011,10,10,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,"The attack occurred in front of a village mayor's house in Mosul, Ninawa, Iraq.",1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",,A village mayor was targeted in the attack.,95,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,-99,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,1,0,0,0,0,0,-9,,,,0,,,,,,,,,,,,,,,,October 11,2011,"http://www.trust.org/alertnet/news/security-developments-in-iraq-october-11/\"",,,ISVG
201110170010,2011,10,17,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Buner district,34.396497,72.615832,3,0,"In Buner, Khyber Pakhtunkhwa, Pakistan on 10/17/2011.",0,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,,Civilians,153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,3,0,0,2,0,0,-9,,,,0,,,,,,,,,,,,,,,,"\"South Asia Terrorism Portal, \"\"Three People Killed in Khyber Pakhtunkhwa","\"\" http://www.satp.org/satporgtp/detailed_news3.asp?date3=2011%2F10%2F19 (October 17","2011).\"","\"Right Vision News, \"\"Pakistan: Three Killed in Attack on Dance Party in Buner","\"\" Hindustan Times",October 20
201110300023,2011,10,30,,0,,92,India,6,South Asia,Jharkhand,Khunti district,23.075278,85.278889,3,0,"During the armed assault, the victim was dragged from his house and into the middle of the Kamaria Village in Khunti, Jharkhand, India.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,68,Named Civilian,,"A civilian, identified as Sukram Munda, was targeted in the attack.",92,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,"2011).\"","\"South Asia Terrorism Portal, \"\"Civilian Beheaded in Jharkhand","\"\" The Pioneer",http://www.satp.org/satporgtp/detailed_news3.asp?date3=2011%2F10%2F31&image2.x=9&image2.y=6#5 (October 31,"2011).\"","\"United News of India, \"\"Three Killed in Separate Incidents in Khunti"
